,qid,label,description,wikipedia_url,latitude,longitude,admin_location,Location,Park section,Coordinates,Status,Opening date,Cost,Replaced,Type,Manufacturer,Model,Lift/launch system,Height,Drop,Length,Speed,Inversions,Duration,Capacity,G-force,Restraint style,Height restriction,Trains,Slogan,Designer,Max vertical angle,Website,Opened,Owner,Operating season,Area,Total,Roller coasters,Water rides,Closing date,Soft opening date,Opening date,Closing date,Replaced by,Operated by,Attendance,Track layout,General manager,Theme,First manufactured,Locations,Built,Architect,NRHP referenceNo.,Added to NRHP,Designated NHL,Attraction type,Vehicles,Riders per vehicle,Hangul,Hanja,RR,MR,Name,Park section,Sponsor,Music,Replaced by,1st Launch,2nd Launch,No.of installations,G force,Rows,Riders per row,Restraint Style,Other rides,,Acceleration,Maximum Height,Vehicle,Tunnel Length,Vehicle type,Closed,Physical Length,Total length Traversed,Sponsors,Current Theme,Layout,Launches,Original manufacturer,Redesigned by,Tagline,Restraints,Official Website,Shows,Pre-show hosts,Animatronics,Track layout,Designated,Reference no.,Architectural style,CHISLNo.,SDHLNo.,Designated SDHL,Part of,Part of,Designated NHLDCP,Height Restriction,Builders,Born,Died,Occupation,Known for,Date,Deaths,Injuries,Site Area,Ride hosts,Age restriction,Handicapped persons,Restraint,Trains Per Track,Cars,Trains built by,Hosts,Audio-animatronics,Date opened,Subcontractor,Public transit,Park president,Totalmass,Builtbase area,Queue host,Ride host,Host,Tracks,Former location,Previous name,Loop Heights,Former names,Sponsored by,Original area,Relocated,Pre-ride host,Admission,Lift System #1,Lift System #2,Height restriction (Sit-down train),Height restriction (Stand-up train),Elevation change
2759,Q136469159,Tormenta Rampaging Run,steel roller coaster at Six Flags Over Texas,https://en.wikipedia.org/wiki/Tormenta%20Rampaging%20Run,,,,Six Flags Over Texas,Rancho De La Tormenta,32°45′18″N97°04′20″W﻿ / ﻿32.7551°N 97.0723°W﻿ /32.7551; -97.0723,Operating,"July 9, 2026(2026-07-09)",,"La Vibora, El Diablo and Conquistador",Steel,Bolliger & Mabillard,Dive Coaster,Chainlift hill,309 ft (94 m),285 ft (87 m),"4,199 ft (1,280 m)",87 mph (140 km/h),4,,,,,48–76 in (122–193 cm),,,,95°,Official website,,,,,,,,,,,,,,,,,Running of the bulls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,Q137739269,Fire Runner,"steel roller coaster in Waterloo, Iowa",https://en.wikipedia.org/wiki/Fire%20Runner%20%28roller%20coaster%29,,,,Lost Island Theme Park,Mura Fire Realm,42°26′25″N92°18′23″W﻿ / ﻿42.4402°N 92.3064°W﻿ /42.4402; -92.3064,Operating,"July 18, 2025",,,Steel–Single Rail,Rocky Mountain Construction,Custom,Chain lift hill,92 ft (28 m),,"1,950 ft (590 m)",52 mph (84 km/h),3,120 seconds,,,,48 in (122 cm),2 trains with 12 cars. Riders are arranged 1 across in a single row for a total of 12 riders per train.,,,,Official website,,,,,,,,,,,,,,,Raptor Track,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761,Q137830653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,Q140129284,100% Wolf,Roller Coaster in Plopsaland Deutschland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2763,Q140198975,Casey Jr – Le Petit Train du Cirque,"A small train roller coaster in Fantasyland of Disneyland Park (Paris), a train inspired by the story of Dumbo, that takes you through the land of Storybook Land and showcases miniature landscapes.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,Q140199236,Avengers Assemble: Flight Force,Roller coaster in Disney Adventure World in Disneyland Paris,https://en.wikipedia.org/wiki/Avengers%20Assemble%3A%20Flight%20Force,,,,Disney Adventure World,Avengers Campus,48°51′53″N2°46′48″E﻿ / ﻿48.864850°N 2.779931°E﻿ /48.864850; 2.779931,Operating,"July 20, 2022(2022-07-20)",,Rock 'n' Roller Coaster avec Aerosmith(Backlot),Steel–Enclosed–Launched,Vekoma,LSMCoaster,LSMlaunch,80 ft (24 m),,"3,267.7 ft (996.0 m)",57 mph (92 km/h),3,1:22,"1,800 riders per hour",5,,48 in (122 cm),6 cars. Riders are arranged 2 across in 2 rows for a total of 24 riders per train.,,Walt Disney Imagineering,,,,,,,,,,,,,,,,,,,Avengers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 to 57 mph (0 to 92 km/h)in 2.8 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,Q140337447,Feuerdrache,"steel roller coaster at Legoland Deutschland in Günzburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,Q140337447,Feuerdrache,"steel roller coaster at Legoland Deutschland in Günzburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,Q140337447,Feuerdrache,"steel roller coaster at Legoland Deutschland in Günzburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,Q140337447,Feuerdrache,"steel roller coaster at Legoland Deutschland in Günzburg, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,Q140363359,RC Racer,"Intamin Half Pipe Coaster in Disney Adventure World, Disneyland Paris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,Q319758,Schweizer Bobbahn,"Mack Rides Bobsled Coaster at Europa-Park, Rust",https://en.wikipedia.org/wiki/Schweizer%20Bobbahn%20%28Europa-Park%29,,,,Europa-Park,Switzerland,48°16′00″N7°43′16″E﻿ / ﻿48.266586°N 7.721192°E﻿ /48.266586; 7.721192,Operating,April 1985(1985-04),,,Steel–Bobsled,Mack Rides,,,19 m (62 ft),,"487 m (1,598 ft)",50 km/h (31 mph),0,2:30,1100 riders per hour,3g,lap bar,120 cm (3 ft 11 in),5 trains with 6 cars. Riders are arranged 1 across in 2 rows for a total of 12 riders per train.,,Franz Mack,,,,,,,,,,,,,,,,,,,Ice channel / Bobsled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2771,Q319758,Schweizer Bobbahn,"Mack Rides Bobsled Coaster at Europa-Park, Rust",https://en.wikipedia.org/wiki/Schweizer%20Bobbahn%20%28Europa-Park%29,,,,Europa-Park,Switzerland,48°16′00″N7°43′16″E﻿ / ﻿48.266586°N 7.721192°E﻿ /48.266586; 7.721192,Operating,April 1985(1985-04),,,Steel–Bobsled,Mack Rides,,,19 m (62 ft),,"487 m (1,598 ft)",50 km/h (31 mph),0,2:30,1100 riders per hour,3g,lap bar,120 cm (3 ft 11 in),5 trains with 6 cars. Riders are arranged 1 across in 2 rows for a total of 12 riders per train.,,Franz Mack,,,,,,,,,,,,,,,,,,,Ice channel / Bobsled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,Q319758,Schweizer Bobbahn,"Mack Rides Bobsled Coaster at Europa-Park, Rust",https://en.wikipedia.org/wiki/Schweizer%20Bobbahn%20%28Europa-Park%29,,,,Europa-Park,Switzerland,48°16′00″N7°43′16″E﻿ / ﻿48.266586°N 7.721192°E﻿ /48.266586; 7.721192,Operating,April 1985(1985-04),,,Steel–Bobsled,Mack Rides,,,19 m (62 ft),,"487 m (1,598 ft)",50 km/h (31 mph),0,2:30,1100 riders per hour,3g,lap bar,120 cm (3 ft 11 in),5 trains with 6 cars. Riders are arranged 1 across in 2 rows for a total of 12 riders per train.,,Franz Mack,,,,,,,,,,,,,,,,,,,Ice channel / Bobsled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,Q319758,Schweizer Bobbahn,"Mack Rides Bobsled Coaster at Europa-Park, Rust",https://en.wikipedia.org/wiki/Schweizer%20Bobbahn%20%28Europa-Park%29,,,,Europa-Park,Switzerland,48°16′00″N7°43′16″E﻿ / ﻿48.266586°N 7.721192°E﻿ /48.266586; 7.721192,Operating,April 1985(1985-04),,,Steel–Bobsled,Mack Rides,,,19 m (62 ft),,"487 m (1,598 ft)",50 km/h (31 mph),0,2:30,1100 riders per hour,3g,lap bar,120 cm (3 ft 11 in),5 trains with 6 cars. Riders are arranged 1 across in 2 rows for a total of 12 riders per train.,,Franz Mack,,,,,,,,,,,,,,,,,,,Ice channel / Bobsled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,Q338945,Avalanche,"roller coaster in Blackpool, UK",https://en.wikipedia.org/wiki/Avalanche%20%28Blackpool%20Pleasure%20Beach%29,,,,Pleasure Beach Resort,,53°47′24″N3°03′21″W﻿ / ﻿53.79008°N 3.0559°W﻿ /53.79008; -3.0559,Operating,22 June 1988,"£2,500,000",,Steel–Bobsled,Mack Rides,Bobsleigh,Chain lift,59 ft (18 m),,"1,161 ft (354 m)",45 mph (72 km/h),0,1:22,,2.9,,44 in (112 cm),3 trains with 7 cars. Riders are arranged 2 across in a single row for a total of 14 riders per train.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,Q338945,Avalanche,"roller coaster in Blackpool, UK",https://en.wikipedia.org/wiki/Avalanche%20%28Blackpool%20Pleasure%20Beach%29,,,,Pleasure Beach Resort,,53°47′24″N3°03′21″W﻿ / ﻿53.79008°N 3.0559°W﻿ /53.79008; -3.0559,Operating,22 June 1988,"£2,500,000",,Steel–Bobsled,Mack Rides,Bobsleigh,Chain lift,59 ft (18 m),,"1,161 ft (354 m)",45 mph (72 km/h),0,1:22,,2.9,,44 in (112 cm),3 trains with 7 cars. Riders are arranged 2 across in a single row for a total of 14 riders per train.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,Q338945,Avalanche,"roller coaster in Blackpool, UK",https://en.wikipedia.org/wiki/Avalanche%20%28Blackpool%20Pleasure%20Beach%29,,,,Pleasure Beach Resort,,53°47′24″N3°03′21″W﻿ / ﻿53.79008°N 3.0559°W﻿ /53.79008; -3.0559,Operating,22 June 1988,"£2,500,000",,Steel–Bobsled,Mack Rides,Bobsleigh,Chain lift,59 ft (18 m),,"1,161 ft (354 m)",45 mph (72 km/h),0,1:22,,2.9,,44 in (112 cm),3 trains with 7 cars. Riders are arranged 2 across in a single row for a total of 14 riders per train.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,Q338945,Avalanche,"roller coaster in Blackpool, UK",https://en.wikipedia.org/wiki/Avalanche%20%28Blackpool%20Pleasure%20Beach%29,,,,Pleasure Beach Resort,,53°47′24″N3°03′21″W﻿ / ﻿53.79008°N 3.0559°W﻿ /53.79008; -3.0559,Operating,22 June 1988,"£2,500,000",,Steel–Bobsled,Mack Rides,Bobsleigh,Chain lift,59 ft (18 m),,"1,161 ft (354 m)",45 mph (72 km/h),0,1:22,,2.9,,44 in (112 cm),3 trains with 7 cars. Riders are arranged 2 across in a single row for a total of 14 riders per train.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,Q636491,Schweizer Bobbahn,steel bobsled roller coaster at Heide Park,https://en.wikipedia.org/wiki/Bobbahn,,,,Heide Park,,53°01′34.3″N9°52′49.7″E﻿ / ﻿53.026194°N 9.880472°E﻿ /53.026194; 9.880472,Operating,"August 19, 1993(1993-08-19)",,,Steel,Mack Rides,Bobsled coaster,,88.6 ft (27.0 m),,"3,248 ft (990 m)",32.9 mph (52.9 km/h),,1:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,Q654876,Alpine Bobsled,roller coaster,https://en.wikipedia.org/wiki/Alpine%20Bobsled,,,,,Fest Area,40°08′20″N74°26′17″W﻿ / ﻿40.139°N 74.4381°W﻿ /40.139; -74.4381,Removed,1998(1998),,,Steel,Intamin,Bobsled roller coaster,,64 ft (20 m),,"1,490 ft (450 m)",35 mph (56 km/h),0,1:40,,,,42 in (107 cm),6 trains with a single car. Riders are arranged 2 across in 4 rows for a total of 8 riders per train.,,,,,,,,,,,,"September 4, 2023(2023-09-04)",,1984,1988,Great American Scream Machine,,,,,,,,,,,,,,,,,,,,,,,,The Bobcat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,Q654876,Alpine Bobsled,roller coaster,https://en.wikipedia.org/wiki/Alpine%20Bobsled,,,,,Fest Area,40°08′20″N74°26′17″W﻿ / ﻿40.139°N 74.4381°W﻿ /40.139; -74.4381,Removed,1998(1998),,,Steel,Intamin,Bobsled roller coaster,,64 ft (20 m),,"1,490 ft (450 m)",35 mph (56 km/h),0,1:40,,,,42 in (107 cm),6 trains with a single car. Riders are arranged 2 across in 4 rows for a total of 8 riders per train.,,,,,,,,,,,,"September 4, 2023(2023-09-04)",,1984,1988,Great American Scream Machine,,,,,,,,,,,,,,,,,,,,,,,,The Bobcat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,Q654876,Alpine Bobsled,roller coaster,https://en.wikipedia.org/wiki/Alpine%20Bobsled,,,,,Fest Area,40°08′20″N74°26′17″W﻿ / ﻿40.139°N 74.4381°W﻿ /40.139; -74.4381,Removed,1998(1998),,,Steel,Intamin,Bobsled roller coaster,,64 ft (20 m),,"1,490 ft (450 m)",35 mph (56 km/h),0,1:40,,,,42 in (107 cm),6 trains with a single car. Riders are arranged 2 across in 4 rows for a total of 8 riders per train.,,,,,,,,,,,,"September 4, 2023(2023-09-04)",,1984,1988,Great American Scream Machine,,,,,,,,,,,,,,,,,,,,,,,,The Bobcat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,Q654876,Alpine Bobsled,roller coaster,https://en.wikipedia.org/wiki/Alpine%20Bobsled,,,,,Fest Area,40°08′20″N74°26′17″W﻿ / ﻿40.139°N 74.4381°W﻿ /40.139; -74.4381,Removed,1998(1998),,,Steel,Intamin,Bobsled roller coaster,,64 ft (20 m),,"1,490 ft (450 m)",35 mph (56 km/h),0,1:40,,,,42 in (107 cm),6 trains with a single car. Riders are arranged 2 across in 4 rows for a total of 8 riders per train.,,,,,,,,,,,,"September 4, 2023(2023-09-04)",,1984,1988,Great American Scream Machine,,,,,,,,,,,,,,,,,,,,,,,,The Bobcat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,Q751483,La Vibora,roller coster,https://en.wikipedia.org/wiki/La%20Vibora,,,,,Mexico and Spain,34°25′37″N118°35′49″W﻿ / ﻿34.427°N 118.597°W﻿ /34.427; -118.597,Removed,1986,$9 million,,Steel,Intamin,Swiss Bob,,60 ft (18 m),,"1,490 ft (450 m)",32 mph (51 km/h),0,1:30,600-675 riders per hour,,,42 in (107 cm),,,,,,,,,,,,,2024,,1984(1984),1985(1985),Shockwave,,,,,,,,,,,,,,,,,,,,,,,,Tormenta Rampaging Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,Q751483,La Vibora,roller coster,https://en.wikipedia.org/wiki/La%20Vibora,,,,,Mexico and Spain,34°25′37″N118°35′49″W﻿ / ﻿34.427°N 118.597°W﻿ /34.427; -118.597,Removed,1986,$9 million,,Steel,Intamin,Swiss Bob,,60 ft (18 m),,"1,490 ft (450 m)",32 mph (51 km/h),0,1:30,600-675 riders per hour,,,42 in (107 cm),,,,,,,,,,,,,2024,,1984(1984),1985(1985),Shockwave,,,,,,,,,,,,,,,,,,,,,,,,Tormenta Rampaging Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,Q751483,La Vibora,roller coster,https://en.wikipedia.org/wiki/La%20Vibora,,,,,Mexico and Spain,34°25′37″N118°35′49″W﻿ / ﻿34.427°N 118.597°W﻿ /34.427; -118.597,Removed,1986,$9 million,,Steel,Intamin,Swiss Bob,,60 ft (18 m),,"1,490 ft (450 m)",32 mph (51 km/h),0,1:30,600-675 riders per hour,,,42 in (107 cm),,,,,,,,,,,,,2024,,1984(1984),1985(1985),Shockwave,,,,,,,,,,,,,,,,,,,,,,,,Tormenta Rampaging Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,Q751483,La Vibora,roller coster,https://en.wikipedia.org/wiki/La%20Vibora,,,,,Mexico and Spain,34°25′37″N118°35′49″W﻿ / ﻿34.427°N 118.597°W﻿ /34.427; -118.597,Removed,1986,$9 million,,Steel,Intamin,Swiss Bob,,60 ft (18 m),,"1,490 ft (450 m)",32 mph (51 km/h),0,1:30,600-675 riders per hour,,,42 in (107 cm),,,,,,,,,,,,,2024,,1984(1984),1985(1985),Shockwave,,,,,,,,,,,,,,,,,,,,,,,,Tormenta Rampaging Run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,Q888394,Bobbaan,roller coaster in Efteling,https://en.wikipedia.org/wiki/Swiss%20Bob,,,,Efteling,Anderrijk,51°38′53″N5°02′51″E﻿ / ﻿51.64805°N 5.047392°E﻿ /51.64805; 5.047392,Removed,4 April 1985,,,Steel–Bobsled,Intamin,Swiss Bob,Chain lift,65.62 ft (20.00 m),,"1,778.22 ft (542.00 m)",37.28 mph (60.00 km/h),0,2.10 minutes,750 riders per hour,,,47.3 in (120 cm),,,Giovanola,80°,,,,,,,,,1 September 2019[1],27 March 1985,,,,,,Bobsled,,,,,,,,,,,,,,,,,,,,,Max & Moritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,Q888394,Bobbaan,roller coaster in Efteling,https://en.wikipedia.org/wiki/Swiss%20Bob,,,,Efteling,Anderrijk,51°38′53″N5°02′51″E﻿ / ﻿51.64805°N 5.047392°E﻿ /51.64805; 5.047392,Removed,4 April 1985,,,Steel–Bobsled,Intamin,Swiss Bob,Chain lift,65.62 ft (20.00 m),,"1,778.22 ft (542.00 m)",37.28 mph (60.00 km/h),0,2.10 minutes,750 riders per hour,,,47.3 in (120 cm),,,Giovanola,80°,,,,,,,,,1 September 2019[1],27 March 1985,,,,,,Bobsled,,,,,,,,,,,,,,,,,,,,,Max & Moritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,Q888394,Bobbaan,roller coaster in Efteling,https://en.wikipedia.org/wiki/Swiss%20Bob,,,,Efteling,Anderrijk,51°38′53″N5°02′51″E﻿ / ﻿51.64805°N 5.047392°E﻿ /51.64805; 5.047392,Removed,4 April 1985,,,Steel–Bobsled,Intamin,Swiss Bob,Chain lift,65.62 ft (20.00 m),,"1,778.22 ft (542.00 m)",37.28 mph (60.00 km/h),0,2.10 minutes,750 riders per hour,,,47.3 in (120 cm),,,Giovanola,80°,,,,,,,,,1 September 2019[1],27 March 1985,,,,,,Bobsled,,,,,,,,,,,,,,,,,,,,,Max & Moritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,Q888394,Bobbaan,roller coaster in Efteling,https://en.wikipedia.org/wiki/Swiss%20Bob,,,,Efteling,Anderrijk,51°38′53″N5°02′51″E﻿ / ﻿51.64805°N 5.047392°E﻿ /51.64805; 5.047392,Removed,4 April 1985,,,Steel–Bobsled,Intamin,Swiss Bob,Chain lift,65.62 ft (20.00 m),,"1,778.22 ft (542.00 m)",37.28 mph (60.00 km/h),0,2.10 minutes,750 riders per hour,,,47.3 in (120 cm),,,Giovanola,80°,,,,,,,,,1 September 2019[1],27 March 1985,,,,,,Bobsled,,,,,,,,,,,,,,,,,,,,,Max & Moritz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,Q1228345,Disaster Transport,former roller coaster located at Cedar Point,https://en.wikipedia.org/wiki/Disaster%20Transport,,,,Cedar Point,,41°28′52″N82°40′46.00″W﻿ / ﻿41.48111°N 82.6794444°W﻿ /41.48111; -82.6794444,Removed,1985(1985),$3.4 million USD to build (1985)$4 million USD to renovate (1990),,Steel–Enclosed–Bobsled,Intamin,Swiss Bob,Chain,63 ft (19 m),50 ft (15 m),"1,932 ft (589 m)",40 mph (64 km/h),0,2:32,"1,800 riders per hour",2.7,,46 in (117 cm),5 trains with a single car. Riders are arranged 2 across in 5 rows for a total of 10 riders per train.,,,27°,,,,,,,,,"July 29, 2012(2012-07-29)",,,,,,,Custom,,,,,,,,,,,,,,,,,,,,,GateKeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,Q1228345,Disaster Transport,former roller coaster located at Cedar Point,https://en.wikipedia.org/wiki/Disaster%20Transport,,,,Cedar Point,,41°28′52″N82°40′46.00″W﻿ / ﻿41.48111°N 82.6794444°W﻿ /41.48111; -82.6794444,Removed,1985(1985),$3.4 million USD to build (1985)$4 million USD to renovate (1990),,Steel–Enclosed–Bobsled,Intamin,Swiss Bob,Chain,63 ft (19 m),50 ft (15 m),"1,932 ft (589 m)",40 mph (64 km/h),0,2:32,"1,800 riders per hour",2.7,,46 in (117 cm),5 trains with a single car. Riders are arranged 2 across in 5 rows for a total of 10 riders per train.,,,27°,,,,,,,,,"July 29, 2012(2012-07-29)",,,,,,,Custom,,,,,,,,,,,,,,,,,,,,,GateKeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,Q1228345,Disaster Transport,former roller coaster located at Cedar Point,https://en.wikipedia.org/wiki/Disaster%20Transport,,,,Cedar Point,,41°28′52″N82°40′46.00″W﻿ / ﻿41.48111°N 82.6794444°W﻿ /41.48111; -82.6794444,Removed,1985(1985),$3.4 million USD to build (1985)$4 million USD to renovate (1990),,Steel–Enclosed–Bobsled,Intamin,Swiss Bob,Chain,63 ft (19 m),50 ft (15 m),"1,932 ft (589 m)",40 mph (64 km/h),0,2:32,"1,800 riders per hour",2.7,,46 in (117 cm),5 trains with a single car. Riders are arranged 2 across in 5 rows for a total of 10 riders per train.,,,27°,,,,,,,,,"July 29, 2012(2012-07-29)",,,,,,,Custom,,,,,,,,,,,,,,,,,,,,,GateKeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,Q1228345,Disaster Transport,former roller coaster located at Cedar Point,https://en.wikipedia.org/wiki/Disaster%20Transport,,,,Cedar Point,,41°28′52″N82°40′46.00″W﻿ / ﻿41.48111°N 82.6794444°W﻿ /41.48111; -82.6794444,Removed,1985(1985),$3.4 million USD to build (1985)$4 million USD to renovate (1990),,Steel–Enclosed–Bobsled,Intamin,Swiss Bob,Chain,63 ft (19 m),50 ft (15 m),"1,932 ft (589 m)",40 mph (64 km/h),0,2:32,"1,800 riders per hour",2.7,,46 in (117 cm),5 trains with a single car. Riders are arranged 2 across in 5 rows for a total of 10 riders per train.,,,27°,,,,,,,,,"July 29, 2012(2012-07-29)",,,,,,,Custom,,,,,,,,,,,,,,,,,,,,,GateKeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
